## File generated by myo_cap software
## Available from github.com/ddantas/myo_cap
## Timestamp: 2018-05-23_20-57-32
##
## EMG capture settings##
# sampleRate: 2000.0
# channelsPerBoard: 4.0
# nBoards: 1.0
# bitsPerSample: 12.0
##
## Data
## t; ch0; ch1; ch2; ch3
50 122 143 130
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
2 0 0 0
12 1 0 0
22 14 5 0
47 52 57 70
112 129 136 131
169 214 231 254
253 304 289 259
249 321 298 259
188 260 253 261
125 200 213 225
0 38 65 99
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
1 0 0 0
15 2 0 0
28 23 17 16
74 93 120 118
134 161 163 159
198 254 255 252
252 326 307 264
233 312 281 248
180 255 252 254
92 161 143 127
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
9 0 0 0
20 9 2 0
32 30 24 24
82 116 119 131
142 183 191 201
218 283 253 261
251 327 298 259
215 295 263 246
157 236 256 236
57 127 141 130
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
1 0 0 0
6 0 0 0
22 11 2 0
45 53 60 75
102 132 126 133
160 209 221 246
246 320 302 265
248 335 320 275
200 273 261 246
130 188 204 205
1 37 56 82
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
11 0 0 0
18 8 0 0
49 55 61 79
113 126 132 133
172 211 229 253
252 330 309 288
250 321 302 261
208 273 251 242
130 182 191 190
1 30 46 59
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
7 0 0 0
17 2 0 0
28 24 19 16
72 97 122 118
138 163 164 157
205 256 257 254
252 307 287 255
235 308 272 261
175 257 240 236
95 166 158 136
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
2 0 0 0
16 4 0 0
32 30 29 29
76 103 127 123
135 167 174 175
214 267 261 254
251 318 295 253
225 300 268 247
166 245 256 239
58 124 131 128
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
1 0 0 0
13 0 0 0
19 5 0 0
46 49 53 65
103 128 132 129
162 201 215 240
246 297 268 267
255 301 269 261
203 262 251 262
134 200 217 241
8 46 77 116
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
4 0 0 0
17 4 0 0
20 13 1 1
56 68 84 112
127 131 149 135
177 220 244 252
251 308 287 257
247 304 273 254
198 255 253 254
130 176 174 172
0 6 5 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
3 0 0 0
16 3 0 0
29 24 19 17
73 96 124 118
132 159 159 153
202 250 256 252
252 326 312 271
231 314 284 249
183 254 249 252
93 157 137 129
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
8 0 0 0
21 8 1 0
32 31 26 25
83 111 127 123
141 180 189 195
213 273 259 254
254 302 284 253
219 287 261 263
166 240 257 249
66 131 135 132
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
8 0 0 0
16 3 0 0
41 44 47 57
98 127 137 135
151 187 201 212
237 303 271 266
255 306 277 256
216 282 258 249
142 202 227 248
23 74 115 127
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
2 0 0 0
8 0 0 0
20 4 1 0
46 50 57 73
112 130 128 128
175 228 248 247
254 309 291 257
250 326 303 255
200 272 254 244
128 182 190 192
1 31 50 68
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
4 0 0 0
12 0 0 0
25 20 8 5
53 64 76 102
125 130 142 132
176 220 247 247
252 305 297 261
247 302 274 251
199 254 252 247
125 169 163 145
0 1 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
3 0 0 0
11 0 0 0
29 22 15 9
61 75 95 124
128 147 137 135
187 244 240 241
253 316 304 266
243 302 273 252
195 254 256 249
116 175 177 167
0 2 3 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
5 0 0 0
10 0 0 0
31 23 22 21
76 98 127 124
136 167 170 167
206 257 252 257
253 301 276 258
227 296 258 250
178 249 255 245
86 150 141 130
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
6 0 0 0
17 6 0 0
30 30 25 20
81 110 131 115
143 183 193 201
217 277 257 251
252 330 304 267
218 300 266 247
159 239 256 245
51 128 131 127
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
3 0 0 0
10 0 0 0
21 12 4 0
54 62 74 99
118 133 128 141
176 221 248 243
252 311 301 266
254 301 283 255
194 255 250 258
128 198 210 222
0 27 47 66
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
2 0 0 0
16 3 0 0
27 26 19 18
73 99 123 121
132 163 166 160
201 251 258 258
252 307 284 259
233 306 266 253
171 250 251 258
92 155 148 136
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
2 0 0 0
17 4 0 0
32 26 23 19
83 115 119 131
143 182 192 198
215 275 255 256
251 305 277 255
224 288 254 249
161 235 253 228
51 125 129 129
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
1 0 0 0
6 0 0 0
23 12 3 0
49 55 63 86
105 126 130 126
169 208 232 247
253 323 311 278
252 315 301 260
199 263 254 257
132 179 185 183
4 31 48 64
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
2 0 0 0
16 1 0 0
26 19 15 8
59 69 90 118
132 142 137 138
186 238 259 243
255 317 309 279
248 306 279 255
194 257 254 253
121 185 184 175
0 6 4 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
3 0 0 0
15 4 0 0
25 19 9 1
58 69 87 114
129 141 134 137
191 245 248 240
256 311 297 264
243 297 265 251
189 252 247 242
124 173 179 173
0 3 4 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
4 0 0 0
11 1 0 0
23 15 8 1
56 67 86 111
125 133 145 131
188 242 255 241
252 311 295 265
239 322 291 258
190 258 250 253
119 171 165 150
0 2 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
1 0 0 0
15 4 0 0
23 15 7 1
61 75 95 126
128 136 128 130
191 246 246 241
252 320 303 265
241 296 262 256
186 253 261 253
119 191 194 188
0 4 3 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
1 0 0 0
17 3 0 0
33 29 24 23
73 93 123 115
130 159 156 142
202 252 259 253
251 305 283 256
228 297 259 243
169 248 246 242
86 158 149 137
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
6 0 0 0
20 7 0 0
37 32 31 29
89 123 133 130
141 186 196 209
217 282 254 253
253 308 280 254
219 290 259 253
155 226 248 251
49 119 137 130
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
1 0 0 0
14 1 0 0
22 16 5 0
49 54 63 82
119 134 136 131
183 229 255 230
253 333 318 283
254 315 302 261
198 260 256 259
125 187 192 195
0 28 45 58
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
6 0 0 0
12 1 0 0
24 15 9 1
63 75 99 130
126 137 127 131
189 245 245 249
253 310 296 262
246 304 273 247
189 253 248 244
121 195 205 213
0 8 14 13
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
8 0 0 0
18 6 0 0
30 27 25 20
83 111 136 125
144 184 194 208
216 274 261 255
252 326 308 266
218 294 262 248
155 233 254 230
53 125 133 127
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
2 0 0 0
10 0 0 0
22 12 5 0
53 60 73 97
111 131 136 143
176 221 249 241
251 326 315 275
250 333 319 269
194 264 255 257
124 195 207 214
0 32 54 74
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
2 0 0 0
15 4 0 0
25 16 8 1
55 67 85 109
127 137 153 142
184 239 255 246
255 310 288 258
245 317 288 254
185 255 253 255
119 186 187 183
0 7 5 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
5 0 0 0
10 1 0 0
27 20 16 9
63 74 97 127
129 148 141 132
199 252 258 252
252 306 286 256
238 316 278 246
190 258 253 249
115 164 154 132
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
7 0 0 0
10 1 0 0
25 19 8 2
59 72 90 116
129 144 132 148
198 248 254 242
253 332 313 274
239 327 302 258
190 261 247 255
117 171 169 155
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
4 0 0 0
13 1 0 0
26 17 9 2
60 74 94 118
130 147 137 135
193 246 249 256
253 311 295 259
237 316 281 250
179 249 253 238
106 171 169 149
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
8 0 0 0
18 6 0 0
28 27 16 14
73 99 127 119
134 171 177 176
215 263 256 246
254 305 282 248
230 303 268 246
169 248 248 245
78 146 134 137
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
10 0 0 0
21 8 1 0
38 39 37 36
94 125 126 123
148 188 197 205
231 300 262 259
252 313 281 255
212 283 259 249
149 211 242 227
31 88 128 134
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
4 0 0 0
15 3 0 0
26 20 17 9
66 80 107 118
128 150 142 132
199 249 254 240
255 315 301 266
245 302 270 255
192 254 247 252
114 169 159 141
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
9 0 0 0
19 6 0 0
35 32 29 29
76 102 125 127
138 171 183 191
206 261 255 246
250 308 288 259
225 298 262 251
162 240 260 244
71 134 134 135
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
10 0 0 0
19 11 4 0
47 52 62 80
103 132 130 142
165 214 233 252
251 324 312 279
254 316 299 259
201 267 259 241
133 185 198 203
8 42 68 97
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
11 0 0 0
25 17 6 2
56 67 81 110
119 145 131 134
177 232 250 237
255 308 292 265
247 305 273 258
195 256 257 247
130 175 173 160
0 8 4 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
2 0 0 0
8 0 0 0
16 6 0 0
44 50 53 69
104 130 128 126
162 206 227 246
248 321 305 268
251 340 328 287
199 278 248 251
131 187 190 195
3 37 58 78
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
1 0 0 0
13 2 0 0
24 15 11 3
57 69 84 113
128 138 136 138
187 239 259 253
253 316 298 261
247 307 279 246
197 258 252 256
121 182 178 166
0 8 6 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
3 0 0 0
10 0 0 0
27 20 16 15
68 83 112 116
133 148 145 132
198 254 247 246
252 310 295 262
237 316 281 250
173 251 260 255
92 158 143 130
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
2 0 0 0
17 6 0 0
28 27 20 16
77 101 131 130
137 173 185 194
215 273 258 260
253 329 312 277
219 302 263 262
164 242 255 250
59 128 134 133
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
2 0 0 0
10 0 0 0
23 14 6 0
52 60 73 96
114 127 140 135
176 222 249 248
250 330 319 287
248 333 318 279
195 270 253 246
132 183 197 208
0 23 40 52
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
3 0 0 0
9 0 0 0
19 8 1 0
43 47 49 54
114 129 135 129
177 219 242 249
251 304 283 256
249 331 305 262
195 263 261 241
125 194 203 208
0 34 58 80
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
1 0 0 0
17 1 0 0
29 23 20 20
72 93 120 128
134 156 152 140
203 252 256 250
251 326 310 272
230 313 282 246
177 255 250 251
97 167 155 134
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
7 0 0 0
12 2 0 0
32 29 29 34
84 111 127 124
136 171 175 175
214 272 254 252
253 304 277 254
219 290 254 252
161 234 253 231
60 130 135 131
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
1 0 0 0
9 1 0 0
21 11 1 0
45 53 60 74
107 133 133 130
170 214 242 232
248 326 314 282
249 314 301 260
199 263 255 248
134 186 202 205
9 42 69 101
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
5 0 0 0
18 4 0 0
26 24 19 16
65 84 110 117
132 146 145 133
196 254 262 256
251 331 311 279
239 328 300 256
182 258 258 254
96 161 149 134
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
3 0 0 0
17 4 0 0
27 24 15 12
75 97 125 116
133 164 165 151
206 258 251 256
251 326 303 265
226 305 269 250
165 245 254 250
70 127 132 132
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
10 0 0 0
15 6 0 0
42 44 47 57
97 130 137 136
152 190 203 217
230 299 261 261
252 313 284 252
210 275 246 258
138 197 215 239
21 78 118 130
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
8 0 0 0
21 12 4 0
51 60 74 97
113 127 136 143
174 213 236 252
252 305 289 259
249 326 303 263
194 260 259 255
123 186 192 189
0 24 42 51
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
3 0 0 0
20 4 0 0
27 20 13 3
69 87 115 120
132 147 146 131
197 252 249 252
254 312 298 265
234 315 283 254
183 252 261 246
99 160 157 133
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
6 0 0 0
12 1 0 0
29 19 12 5
73 92 118 129
131 158 156 147
204 254 252 254
252 306 283 256
233 307 266 257
178 252 243 243
86 150 132 138
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
5 0 0 0
21 8 1 0
36 28 26 24
85 112 136 121
146 186 199 211
224 288 257 253
252 312 285 254
219 291 258 250
153 227 245 248
52 122 138 127
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
4 0 0 0
16 2 0 0
23 19 11 4
53 65 80 105
117 144 134 133
179 234 254 242
254 316 309 279
246 322 304 260
186 258 248 259
119 189 193 195
0 17 32 35
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
2 0 0 0
17 2 0 0
33 31 31 35
78 108 127 125
135 171 171 167
212 271 250 248
250 319 294 260
224 302 267 248
166 247 245 250
62 131 132 126
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
12 0 0 0
19 5 0 0
45 49 57 68
103 129 131 130
162 204 216 245
247 320 302 271
251 333 314 263
197 268 261 239
136 194 215 233
8 42 71 109
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
11 0 0 0
19 8 1 0
46 52 54 69
117 135 128 136
180 223 244 252
252 311 294 261
251 331 309 265
193 262 261 232
126 193 205 209
0 23 37 50
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
2 0 0 0
17 2 0 0
26 17 8 1
56 72 89 120
128 144 133 142
194 251 248 253
257 314 295 254
242 297 263 257
187 257 246 240
116 171 170 157
0 2 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
2 0 0 0
15 4 0 0
25 22 13 3
61 83 104 126
133 151 148 138
198 252 253 247
252 312 289 263
231 309 265 259
170 252 258 245
93 161 156 137
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
9 0 0 0
17 8 0 0
33 34 30 37
80 107 130 129
136 170 174 172
214 271 265 249
254 302 281 255
223 290 255 255
161 231 247 253
59 127 137 128
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
2 0 0 0
11 0 0 0
24 13 4 0
43 51 53 69
111 134 134 134
168 206 220 246
251 318 298 267
255 313 293 261
199 260 256 254
133 172 179 175
3 23 37 43
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
1 0 0 0
15 2 0 0
24 20 13 6
58 69 91 117
129 143 135 135
192 249 245 247
256 318 301 269
244 300 265 257
188 257 242 249
118 193 196 187
0 7 9 1
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
2 0 0 0
14 2 0 0
23 15 7 1
62 75 95 129
127 142 137 142
187 243 259 247
253 316 297 267
246 302 273 259
189 251 258 241
114 160 157 133
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
1 0 0 0
12 5 0 0
29 25 22 20
73 91 122 119
133 161 164 163
211 258 253 252
255 301 280 257
231 299 262 253
177 250 257 244
85 148 137 130
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
3 0 0 0
13 5 0 0
37 36 35 38
89 123 129 131
141 187 195 210
223 289 259 258
251 310 283 252
220 289 256 253
154 227 245 245
47 121 131 127
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
1 0 0 0
15 1 0 0
17 8 0 0
43 44 44 50
110 133 128 136
167 213 230 247
250 330 316 285
248 338 329 294
199 274 255 254
133 188 200 209
0 27 44 62
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
4 0 0 0
16 2 0 0
31 23 17 14
71 93 117 130
132 158 158 147
197 254 243 249
252 314 291 259
234 310 274 258
179 256 246 241
97 168 163 138
0 1 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
7 0 0 0
10 0 0 0
35 24 28 26
77 100 125 126
138 168 179 185
213 264 256 254
255 300 275 260
225 290 255 254
166 243 258 252
62 127 134 131
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
8 0 0 0
21 9 2 0
44 44 48 60
100 130 132 135
158 201 222 242
239 315 291 252
256 320 301 260
209 275 255 244
132 211 233 246
18 75 121 126
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
1 0 0 0
12 2 0 0
29 23 15 13
72 93 120 135
130 159 154 152
200 250 255 253
253 299 272 263
236 308 264 255
178 252 240 244
94 162 154 134
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
5 0 0 0
14 1 0 0
36 29 31 33
78 103 122 128
139 177 180 186
216 275 257 253
249 325 301 265
217 295 256 259
159 237 259 235
59 128 143 131
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
1 0 0 0
8 0 0 0
12 6 0 0
43 43 50 58
100 131 138 130
158 204 224 246
246 303 280 253
253 305 275 262
202 258 258 257
131 204 219 245
7 60 97 130
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
3 0 0 0
11 0 0 0
25 17 8 2
50 61 69 89
114 132 131 133
181 229 250 255
253 313 298 261
249 324 299 256
193 263 251 240
129 193 205 209
0 29 50 69
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
2 0 0 0
14 4 0 0
25 19 8 1
57 70 84 115
133 144 133 152
194 246 251 241
255 314 298 265
245 304 271 261
192 250 261 247
123 167 170 158
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
7 0 0 0
14 1 0 0
30 24 22 23
70 91 117 135
132 156 153 141
204 253 259 252
252 306 281 253
232 305 268 253
173 249 255 246
78 136 133 126
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
6 0 0 0
17 8 0 0
35 39 35 39
84 117 126 127
144 190 204 218
218 285 258 263
248 333 310 275
214 298 266 245
157 234 261 239
46 121 141 130
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
1 0 0 0
7 0 0 0
18 3 0 0
40 39 36 42
101 129 132 128
161 202 217 248
246 299 273 274
256 302 269 259
203 263 249 252
133 180 186 185
3 32 47 58
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
1 0 0 0
13 1 0 0
25 19 12 4
56 66 85 114
124 129 143 130
184 233 251 239
256 313 299 263
247 305 274 252
195 254 257 244
126 172 179 166
0 3 4 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
3 0 0 0
11 1 0 0
24 13 3 0
54 61 73 90
119 144 134 137
176 230 255 235
253 306 289 259
251 309 279 254
198 259 246 254
128 175 174 163
0 9 13 2
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
4 0 0 0
17 3 0 0
27 23 19 16
70 95 118 135
132 158 158 148
204 254 250 254
254 307 284 256
237 315 279 254
182 254 243 255
98 167 158 134
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
7 0 0 0
10 1 0 0
34 30 29 30
77 106 127 123
138 176 183 187
215 273 257 254
253 305 282 251
216 284 258 257
158 227 247 247
59 126 131 132
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
2 0 0 0
6 0 0 0
23 10 4 0
44 45 51 59
104 130 124 133
166 212 237 226
245 315 299 261
245 331 311 264
198 270 264 243
134 195 216 236
7 48 81 121
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
1 0 0 0
12 3 0 0
27 22 14 12
71 89 121 134
132 156 163 160
200 254 248 252
255 314 295 256
230 312 270 259
178 254 245 250
105 173 166 144
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
2 0 0 0
17 5 0 0
32 27 21 20
80 108 126 129
139 181 186 194
219 282 253 256
251 325 298 263
218 294 254 256
158 233 251 232
45 122 134 131
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
1 0 0 0
13 2 0 0
22 15 6 2
45 53 58 73
114 135 128 138
170 215 233 248
251 304 289 258
249 309 280 259
204 263 253 255
132 172 173 164
0 20 27 29
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
4 0 0 0
16 2 0 0
30 22 21 19
75 98 127 122
134 163 167 160
205 259 253 248
254 330 309 266
234 316 288 254
177 255 247 247
92 160 143 135
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
9 0 0 0
18 11 0 0
34 33 32 33
89 120 130 132
145 184 195 209
220 283 252 252
254 306 279 255
218 289 253 257
157 229 254 260
47 120 130 130
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
4 0 0 0
9 0 0 0
20 6 0 0
47 51 58 72
101 130 126 134
164 210 238 227
245 315 301 266
246 331 314 269
199 272 258 249
137 193 212 232
3 36 63 97
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
8 0 0 0
21 14 2 1
50 59 69 92
111 129 134 138
171 210 231 253
254 302 288 254
249 321 294 254
194 263 254 257
125 190 200 205
0 31 51 72
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
6 0 0 0
10 0 0 0
29 22 17 13
68 83 111 115
132 150 145 129
197 253 246 248
252 312 299 261
231 309 272 250
179 256 250 246
99 168 167 146
0 1 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
5 0 0 0
17 4 0 0
33 27 21 16
81 111 133 120
140 178 186 191
217 275 254 250
255 304 274 254
220 287 257 260
157 228 249 250
52 127 128 133
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
9 0 0 0
19 3 0 0
43 43 49 61
102 131 132 136
160 205 226 247
248 302 280 251
253 309 280 257
207 272 252 251
135 189 205 216
13 54 86 121
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
3 0 0 0
10 1 0 0
23 20 9 4
57 72 90 117
124 129 143 133
182 232 251 237
252 333 318 285
248 317 298 254
195 259 253 255
125 171 172 159
0 3 3 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
3 0 0 0
11 0 0 0
29 19 14 11
71 88 121 132
132 151 153 141
198 252 257 259
252 312 291 260
229 309 269 254
181 258 248 241
96 167 158 131
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
6 0 0 0
19 4 0 0
32 27 20 17
77 103 124 125
135 167 173 169
211 265 255 258
254 298 273 258
219 284 258 260
159 228 250 256
54 128 135 129
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
10 0 0 0
15 7 0 0
45 47 55 67
103 130 131 135
166 210 237 229
246 321 310 270
254 315 299 257
201 268 259 241
130 186 197 204
3 37 58 86
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
00 133
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
12 0 0 0
16 4 0 0
40 43 43 55
99 127 131 137
151 197 212 232
230 303 270 261
252 312 288 253
210 275 257 240
140 200 221 241
29 84 131 129
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
1 0 0 0
14 3 0 0
19 8 1 0
44 50 53 66
109 136 134 129
170 210 229 254
254 302 284 253
245 318 292 249
191 260 251 247
128 195 203 212
0 32 53 78
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
1 0 0 0
13 1 0 0
26 22 18 15
72 92 116 130
137 161 159 150
201 254 252 262
253 314 299 268
231 309 272 261
182 254 244 256
